T,M,LW,LW_t,LW_h,T_k
6.565656566,5.383838384,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.449494949,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.515151515,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.580808081,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.646464646,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.712121212,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.777777778,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.843434343,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.909090909,NaN,NaN,#VALUE!,279.5656566
6.565656566,5.974747475,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.04040404,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.106060606,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.171717172,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.237373737,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.303030303,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.368686869,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.434343434,NaN,NaN,#VALUE!,279.5656566
6.565656566,6.5,NaN,NaN,#VALUE!,279.5656566
6.060606061,0,0,2.984374875,2.984374875,279.0606061
6.060606061,0.065656566,0.19,3.174374875,3.174374875,279.0606061
6.060606061,0.131313131,0.37,3.354374875,3.354374875,279.0606061
6.060606061,0.196969697,0.54,3.524374875,3.524374875,279.0606061
6.060606061,0.262626263,0.73,3.714374875,3.714374875,279.0606061
6.060606061,0.328282828,0.91,3.894374875,3.894374875,279.0606061
6.060606061,0.393939394,1.11,4.094374875,4.094374875,279.0606061
6.060606061,0.45959596,1.31,4.294374875,4.294374875,279.0606061
6.060606061,0.525252525,1.52,4.504374875,4.504374875,279.0606061
6.060606061,0.590909091,1.74,4.724374875,4.724374875,279.0606061
6.060606061,0.656565657,1.96,4.944374875,4.944374875,279.0606061
6.060606061,0.722222222,2.2,5.184374875,5.184374875,279.0606061
6.060606061,0.787878788,2.44,5.424374875,5.424374875,279.0606061
6.060606061,0.853535354,2.69,5.674374875,5.674374875,279.0606061
6.060606061,0.919191919,2.95,5.934374875,5.934374875,279.0606061
6.060606061,0.984848485,3.21,6.194374875,6.194374875,279.0606061
6.060606061,1.050505051,3.48,6.464374875,6.464374875,279.0606061
6.060606061,1.116161616,3.76,6.744374875,6.744374875,279.0606061
6.060606061,1.181818182,4.04,7.024374875,7.024374875,279.0606061
6.060606061,1.247474747,4.33,7.314374875,7.314374875,279.0606061
6.060606061,1.313131313,4.61,7.594374875,7.594374875,279.0606061
6.060606061,1.378787879,4.89,7.874374875,7.874374875,279.0606061
6.060606061,1.444444444,5.17,8.154374875,8.154374875,279.0606061
6.060606061,1.51010101,5.44,8.424374875,8.424374875,279.0606061
6.060606061,1.575757576,5.71,8.694374875,8.694374875,279.0606061
6.060606061,1.641414141,5.95,8.934374875,8.934374875,279.0606061
6.060606061,1.707070707,6.18,9.164374875,9.164374875,279.0606061
6.060606061,1.772727273,NaN,NaN,#VALUE!,279.0606061
6.060606061,1.838383838,NaN,NaN,#VALUE!,279.0606061
6.060606061,1.904040404,NaN,NaN,#VALUE!,279.0606061
6.060606061,1.96969697,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.035353535,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.101010101,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.166666667,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.232323232,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.297979798,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.363636364,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.429292929,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.494949495,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.560606061,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.626262626,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.691919192,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.757575758,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.823232323,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.888888889,NaN,NaN,#VALUE!,279.0606061
6.060606061,2.954545455,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.02020202,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.085858586,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.151515152,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.217171717,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.282828283,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.348484848,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.414141414,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.47979798,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.545454545,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.611111111,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.676767677,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.742424242,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.808080808,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.873737374,NaN,NaN,#VALUE!,279.0606061
6.060606061,3.939393939,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.005050505,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.070707071,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.136363636,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.202020202,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.267676768,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.333333333,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.398989899,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.464646465,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.53030303,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.595959596,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.661616162,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.727272727,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.792929293,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.858585859,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.924242424,NaN,NaN,#VALUE!,279.0606061
6.060606061,4.98989899,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.055555556,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.121212121,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.186868687,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.252525253,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.318181818,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.383838384,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.449494949,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.515151515,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.580808081,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.646464646,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.712121212,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.777777778,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.843434343,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.909090909,NaN,NaN,#VALUE!,279.0606061
6.060606061,5.974747475,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.04040404,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.106060606,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.171717172,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.237373737,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.303030303,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.368686869,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.434343434,NaN,NaN,#VALUE!,279.0606061
6.060606061,6.5,NaN,NaN,#VALUE!,279.0606061
5.555555556,0,0,3.137313442,3.137313442,278.5555556
5.555555556,0.065656566,0.19,3.327313442,3.327313442,278.5555556
5.555555556,0.131313131,0.37,3.507313442,3.507313442,278.5555556
5.555555556,0.196969697,0.54,3.677313442,3.677313442,278.5555556
5.555555556,0.262626263,0.72,3.857313442,3.857313442,278.5555556
5.555555556,0.328282828,0.91,4.047313442,4.047313442,278.5555556
5.555555556,0.393939394,1.1,4.237313442,4.237313442,278.5555556
5.555555556,0.45959596,1.3,4.437313442,4.437313442,278.5555556
5.555555556,0.525252525,1.51,4.647313442,4.647313442,278.5555556
5.555555556,0.590909091,1.73,4.867313442,4.867313442,278.5555556
5.555555556,0.656565657,1.96,5.097313442,5.097313442,278.5555556
5.555555556,0.722222222,2.19,5.327313442,5.327313442,278.5555556
5.555555556,0.787878788,2.43,5.567313442,5.567313442,278.5555556
5.555555556,0.853535354,2.68,5.817313442,5.817313442,278.5555556
5.555555556,0.919191919,2.94,6.077313442,6.077313442,278.5555556
5.555555556,0.984848485,3.2,6.337313442,6.337313442,278.5555556
5.555555556,1.050505051,3.47,6.607313442,6.607313442,278.5555556
5.555555556,1.116161616,3.75,6.887313442,6.887313442,278.5555556
5.555555556,1.181818182,4.03,7.167313442,7.167313442,278.5555556
5.555555556,1.247474747,4.32,7.457313442,7.457313442,278.5555556
5.555555556,1.313131313,4.6,7.737313442,7.737313442,278.5555556
5.555555556,1.378787879,4.88,8.017313442,8.017313442,278.5555556
5.555555556,1.444444444,5.16,8.297313442,8.297313442,278.5555556
5.555555556,1.51010101,5.43,8.567313442,8.567313442,278.5555556
5.555555556,1.575757576,5.69,8.827313442,8.827313442,278.5555556
5.555555556,1.641414141,5.94,9.077313442,9.077313442,278.5555556
5.555555556,1.707070707,NaN,NaN,#VALUE!,278.5555556
5.555555556,1.772727273,NaN,NaN,#VALUE!,278.5555556
5.555555556,1.838383838,NaN,NaN,#VALUE!,278.5555556
5.555555556,1.904040404,NaN,NaN,#VALUE!,278.5555556
5.555555556,1.96969697,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.035353535,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.101010101,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.166666667,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.232323232,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.297979798,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.363636364,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.429292929,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.494949495,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.560606061,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.626262626,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.691919192,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.757575758,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.823232323,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.888888889,NaN,NaN,#VALUE!,278.5555556
5.555555556,2.954545455,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.02020202,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.085858586,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.151515152,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.217171717,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.282828283,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.348484848,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.414141414,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.47979798,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.545454545,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.611111111,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.676767677,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.742424242,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.808080808,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.873737374,NaN,NaN,#VALUE!,278.5555556
5.555555556,3.939393939,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.005050505,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.070707071,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.136363636,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.202020202,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.267676768,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.333333333,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.398989899,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.464646465,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.53030303,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.595959596,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.661616162,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.727272727,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.792929293,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.858585859,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.924242424,NaN,NaN,#VALUE!,278.5555556
5.555555556,4.98989899,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.055555556,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.121212121,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.186868687,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.252525253,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.318181818,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.383838384,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.449494949,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.515151515,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.580808081,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.646464646,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.712121212,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.777777778,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.843434343,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.909090909,NaN,NaN,#VALUE!,278.5555556
5.555555556,5.974747475,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.04040404,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.106060606,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.171717172,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.237373737,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.303030303,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.368686869,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.434343434,NaN,NaN,#VALUE!,278.5555556
5.555555556,6.5,NaN,NaN,#VALUE!,278.5555556
5.050505051,0,0,3.29405281,3.29405281,278.0505051
5.050505051,0.065656566,0.19,3.48405281,3.48405281,278.0505051
5.050505051,0.131313131,0.37,3.66405281,3.66405281,278.0505051
5.050505051,0.196969697,0.54,3.83405281,3.83405281,278.0505051
5.050505051,0.262626263,0.72,4.01405281,4.01405281,278.0505051
5.050505051,0.328282828,0.91,4.20405281,4.20405281,278.0505051
5.050505051,0.393939394,1.1,4.39405281,4.39405281,278.0505051
5.050505051,0.45959596,1.3,4.59405281,4.59405281,278.0505051
5.050505051,0.525252525,1.51,4.80405281,4.80405281,278.0505051
5.050505051,0.590909091,1.72,5.01405281,5.01405281,278.0505051
5.050505051,0.656565657,1.95,5.24405281,5.24405281,278.0505051
5.050505051,0.722222222,2.18,5.47405281,5.47405281,278.0505051
5.050505051,0.787878788,2.42,5.71405281,5.71405281,278.0505051
5.050505051,0.853535354,2.67,5.96405281,5.96405281,278.0505051
5.050505051,0.919191919,2.93,6.22405281,6.22405281,278.0505051
5.050505051,0.984848485,3.19,6.48405281,6.48405281,278.0505051
5.050505051,1.050505051,3.46,6.75405281,6.75405281,278.0505051
5.050505051,1.116161616,3.74,7.03405281,7.03405281,278.0505051
5.050505051,1.181818182,4.02,7.31405281,7.31405281,278.0505051
5.050505051,1.247474747,4.3,7.59405281,7.59405281,278.0505051
5.050505051,1.313131313,4.59,7.88405281,7.88405281,278.0505051
5.050505051,1.378787879,4.87,8.16405281,8.16405281,278.0505051
5.050505051,1.444444444,5.15,8.44405281,8.44405281,278.0505051
5.050505051,1.51010101,5.42,8.71405281,8.71405281,278.0505051
5.050505051,1.575757576,5.68,8.97405281,8.97405281,278.0505051
5.050505051,1.641414141,5.93,9.22405281,9.22405281,278.0505051
5.050505051,1.707070707,NaN,NaN,#VALUE!,278.0505051
5.050505051,1.772727273,NaN,NaN,#VALUE!,278.0505051
5.050505051,1.838383838,NaN,NaN,#VALUE!,278.0505051
5.050505051,1.904040404,NaN,NaN,#VALUE!,278.0505051
5.050505051,1.96969697,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.035353535,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.101010101,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.166666667,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.232323232,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.297979798,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.363636364,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.429292929,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.494949495,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.560606061,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.626262626,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.691919192,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.757575758,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.823232323,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.888888889,NaN,NaN,#VALUE!,278.0505051
5.050505051,2.954545455,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.02020202,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.085858586,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.151515152,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.217171717,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.282828283,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.348484848,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.414141414,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.47979798,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.545454545,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.611111111,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.676767677,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.742424242,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.808080808,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.873737374,NaN,NaN,#VALUE!,278.0505051
5.050505051,3.939393939,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.005050505,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.070707071,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.136363636,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.202020202,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.267676768,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.333333333,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.398989899,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.464646465,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.53030303,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.595959596,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.661616162,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.727272727,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.792929293,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.858585859,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.924242424,NaN,NaN,#VALUE!,278.0505051
5.050505051,4.98989899,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.055555556,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.121212121,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.186868687,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.252525253,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.318181818,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.383838384,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.449494949,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.515151515,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.580808081,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.646464646,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.712121212,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.777777778,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.843434343,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.909090909,NaN,NaN,#VALUE!,278.0505051
5.050505051,5.974747475,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.04040404,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.106060606,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.171717172,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.237373737,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.303030303,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.368686869,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.434343434,NaN,NaN,#VALUE!,278.0505051
5.050505051,6.5,NaN,NaN,#VALUE!,278.0505051
4.545454545,0,0,3.454598393,3.454598393,277.5454545
4.545454545,0.065656566,0.19,3.644598393,3.644598393,277.5454545
4.545454545,0.131313131,0.36,3.814598393,3.814598393,277.5454545
4.545454545,0.196969697,0.54,3.994598393,3.994598393,277.5454545
4.545454545,0.262626263,0.72,4.174598393,4.174598393,277.5454545
4.545454545,0.328282828,0.9,4.354598393,4.354598393,277.5454545
4.545454545,0.393939394,1.1,4.554598393,4.554598393,277.5454545
4.545454545,0.45959596,1.29,4.744598393,4.744598393,277.5454545
4.545454545,0.525252525,1.5,4.954598393,4.954598393,277.5454545
4.545454545,0.590909091,1.72,5.174598393,5.174598393,277.5454545
4.545454545,0.656565657,1.94,5.394598393,5.394598393,277.5454545
4.545454545,0.722222222,2.17,5.624598393,5.624598393,277.5454545
4.545454545,0.787878788,2.41,5.864598393,5.864598393,277.5454545
4.545454545,0.853535354,2.66,6.114598393,6.114598393,277.5454545
4.545454545,0.919191919,2.92,6.374598393,6.374598393,277.5454545
4.545454545,0.984848485,3.18,6.634598393,6.634598393,277.5454545
4.545454545,1.050505051,3.45,6.904598393,6.904598393,277.5454545
4.545454545,1.116161616,3.73,7.184598393,7.184598393,277.5454545
4.545454545,1.181818182,4.01,7.464598393,7.464598393,277.5454545
4.545454545,1.247474747,4.29,7.744598393,7.744598393,277.5454545
4.545454545,1.313131313,4.58,8.034598393,8.034598393,277.5454545
4.545454545,1.378787879,4.86,8.314598393,8.314598393,277.5454545
4.545454545,1.444444444,5.14,8.594598393,8.594598393,277.5454545
4.545454545,1.51010101,5.41,8.864598393,8.864598393,277.5454545
4.545454545,1.575757576,5.67,9.124598393,9.124598393,277.5454545
4.545454545,1.641414141,5.91,9.364598393,9.364598393,277.5454545
4.545454545,1.707070707,NaN,NaN,#VALUE!,277.5454545
4.545454545,1.772727273,NaN,NaN,#VALUE!,277.5454545
4.545454545,1.838383838,NaN,NaN,#VALUE!,277.5454545
4.545454545,1.904040404,NaN,NaN,#VALUE!,277.5454545
4.545454545,1.96969697,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.035353535,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.101010101,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.166666667,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.232323232,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.297979798,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.363636364,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.429292929,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.494949495,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.560606061,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.626262626,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.691919192,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.757575758,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.823232323,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.888888889,NaN,NaN,#VALUE!,277.5454545
4.545454545,2.954545455,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.02020202,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.085858586,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.151515152,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.217171717,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.282828283,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.348484848,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.414141414,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.47979798,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.545454545,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.611111111,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.676767677,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.742424242,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.808080808,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.873737374,NaN,NaN,#VALUE!,277.5454545
4.545454545,3.939393939,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.005050505,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.070707071,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.136363636,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.202020202,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.267676768,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.333333333,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.398989899,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.464646465,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.53030303,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.595959596,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.661616162,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.727272727,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.792929293,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.858585859,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.924242424,NaN,NaN,#VALUE!,277.5454545
4.545454545,4.98989899,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.055555556,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.121212121,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.186868687,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.252525253,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.318181818,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.383838384,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.449494949,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.515151515,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.580808081,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.646464646,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.712121212,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.777777778,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.843434343,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.909090909,NaN,NaN,#VALUE!,277.5454545
4.545454545,5.974747475,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.04040404,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.106060606,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.171717172,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.237373737,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.303030303,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.368686869,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.434343434,NaN,NaN,#VALUE!,277.5454545
4.545454545,6.5,NaN,NaN,#VALUE!,277.5454545
4.04040404,0,0,3.618955599,3.618955599,277.040404
4.04040404,0.065656566,0.19,3.808955599,3.808955599,277.040404
4.04040404,0.131313131,0.36,3.978955599,3.978955599,277.040404
