T,M,LW,LW_t,LW_heat,T_k
22.72727273,2.297979798,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.363636364,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.429292929,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.494949495,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.560606061,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.626262626,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.691919192,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.757575758,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.823232323,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.888888889,NaN,NaN,#VALUE!,295.7272727
22.72727273,2.954545455,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.02020202,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.085858586,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.151515152,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.217171717,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.282828283,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.348484848,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.414141414,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.47979798,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.545454545,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.611111111,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.676767677,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.742424242,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.808080808,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.873737374,NaN,NaN,#VALUE!,295.7272727
22.72727273,3.939393939,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.005050505,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.070707071,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.136363636,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.202020202,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.267676768,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.333333333,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.398989899,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.464646465,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.53030303,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.595959596,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.661616162,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.727272727,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.792929293,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.858585859,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.924242424,NaN,NaN,#VALUE!,295.7272727
22.72727273,4.98989899,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.055555556,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.121212121,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.186868687,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.252525253,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.318181818,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.383838384,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.449494949,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.515151515,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.580808081,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.646464646,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.712121212,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.777777778,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.843434343,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.909090909,NaN,NaN,#VALUE!,295.7272727
22.72727273,5.974747475,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.04040404,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.106060606,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.171717172,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.237373737,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.303030303,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.368686869,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.434343434,NaN,NaN,#VALUE!,295.7272727
22.72727273,6.5,NaN,NaN,#VALUE!,295.7272727
22.22222222,0,0,0.064786899,0.064786899,295.2222222
22.22222222,0.065656566,0.45,0.514786899,0.514786899,295.2222222
22.22222222,0.131313131,0.93,0.994786899,0.994786899,295.2222222
22.22222222,0.196969697,1.45,1.514786899,1.514786899,295.2222222
22.22222222,0.262626263,1.98,2.044786899,2.044786899,295.2222222
22.22222222,0.328282828,2.54,2.604786899,2.604786899,295.2222222
22.22222222,0.393939394,3.1,3.164786899,3.164786899,295.2222222
22.22222222,0.45959596,3.67,3.734786899,3.734786899,295.2222222
22.22222222,0.525252525,4.24,4.304786899,4.304786899,295.2222222
22.22222222,0.590909091,4.81,4.874786899,4.874786899,295.2222222
22.22222222,0.656565657,5.36,5.424786899,5.424786899,295.2222222
22.22222222,0.722222222,5.88,5.944786899,5.944786899,295.2222222
22.22222222,0.787878788,6.38,6.444786899,6.444786899,295.2222222
22.22222222,0.853535354,6.84,6.904786899,6.904786899,295.2222222
22.22222222,0.919191919,7.23,7.294786899,7.294786899,295.2222222
22.22222222,0.984848485,7.56,7.624786899,7.624786899,295.2222222
22.22222222,1.050505051,7.8,7.864786899,7.864786899,295.2222222
22.22222222,1.116161616,7.92,7.984786899,7.984786899,295.2222222
22.22222222,1.181818182,7.91,7.974786899,7.974786899,295.2222222
22.22222222,1.247474747,7.73,7.794786899,7.794786899,295.2222222
22.22222222,1.313131313,7.34,7.404786899,7.404786899,295.2222222
22.22222222,1.378787879,6.7,6.764786899,6.764786899,295.2222222
22.22222222,1.444444444,5.75,5.814786899,5.814786899,295.2222222
22.22222222,1.51010101,4.43,4.494786899,4.494786899,295.2222222
22.22222222,1.575757576,2.67,2.734786899,2.734786899,295.2222222
22.22222222,1.641414141,0.37,0.434786899,0.434786899,295.2222222
22.22222222,1.707070707,NaN,NaN,#VALUE!,295.2222222
22.22222222,1.772727273,NaN,NaN,#VALUE!,295.2222222
22.22222222,1.838383838,NaN,NaN,#VALUE!,295.2222222
22.22222222,1.904040404,NaN,NaN,#VALUE!,295.2222222
22.22222222,1.96969697,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.035353535,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.101010101,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.166666667,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.232323232,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.297979798,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.363636364,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.429292929,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.494949495,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.560606061,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.626262626,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.691919192,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.757575758,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.823232323,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.888888889,NaN,NaN,#VALUE!,295.2222222
22.22222222,2.954545455,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.02020202,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.085858586,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.151515152,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.217171717,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.282828283,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.348484848,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.414141414,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.47979798,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.545454545,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.611111111,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.676767677,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.742424242,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.808080808,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.873737374,NaN,NaN,#VALUE!,295.2222222
22.22222222,3.939393939,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.005050505,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.070707071,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.136363636,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.202020202,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.267676768,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.333333333,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.398989899,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.464646465,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.53030303,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.595959596,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.661616162,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.727272727,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.792929293,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.858585859,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.924242424,NaN,NaN,#VALUE!,295.2222222
22.22222222,4.98989899,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.055555556,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.121212121,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.186868687,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.252525253,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.318181818,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.383838384,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.449494949,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.515151515,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.580808081,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.646464646,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.712121212,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.777777778,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.843434343,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.909090909,NaN,NaN,#VALUE!,295.2222222
22.22222222,5.974747475,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.04040404,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.106060606,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.171717172,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.237373737,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.303030303,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.368686869,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.434343434,NaN,NaN,#VALUE!,295.2222222
22.22222222,6.5,NaN,NaN,#VALUE!,295.2222222
21.71717172,0,0,0.098956631,0.098956631,294.7171717
21.71717172,0.065656566,0.45,0.548956631,0.548956631,294.7171717
21.71717172,0.131313131,0.93,1.028956631,1.028956631,294.7171717
21.71717172,0.196969697,1.44,1.538956631,1.538956631,294.7171717
21.71717172,0.262626263,1.98,2.078956631,2.078956631,294.7171717
21.71717172,0.328282828,2.53,2.628956631,2.628956631,294.7171717
21.71717172,0.393939394,3.1,3.198956631,3.198956631,294.7171717
21.71717172,0.45959596,3.67,3.768956631,3.768956631,294.7171717
21.71717172,0.525252525,4.24,4.338956631,4.338956631,294.7171717
21.71717172,0.590909091,4.8,4.898956631,4.898956631,294.7171717
21.71717172,0.656565657,5.35,5.448956631,5.448956631,294.7171717
21.71717172,0.722222222,5.87,5.968956631,5.968956631,294.7171717
21.71717172,0.787878788,6.37,6.468956631,6.468956631,294.7171717
21.71717172,0.853535354,6.82,6.918956631,6.918956631,294.7171717
21.71717172,0.919191919,7.22,7.318956631,7.318956631,294.7171717
21.71717172,0.984848485,7.55,7.648956631,7.648956631,294.7171717
21.71717172,1.050505051,7.79,7.888956631,7.888956631,294.7171717
21.71717172,1.116161616,7.91,8.008956631,8.008956631,294.7171717
21.71717172,1.181818182,7.9,7.998956631,7.998956631,294.7171717
21.71717172,1.247474747,7.71,7.808956631,7.808956631,294.7171717
21.71717172,1.313131313,7.32,7.418956631,7.418956631,294.7171717
21.71717172,1.378787879,6.68,6.778956631,6.778956631,294.7171717
21.71717172,1.444444444,5.73,5.828956631,5.828956631,294.7171717
21.71717172,1.51010101,4.41,4.508956631,4.508956631,294.7171717
21.71717172,1.575757576,2.65,2.748956631,2.748956631,294.7171717
21.71717172,1.641414141,0.35,0.448956631,0.448956631,294.7171717
21.71717172,1.707070707,NaN,NaN,#VALUE!,294.7171717
21.71717172,1.772727273,NaN,NaN,#VALUE!,294.7171717
21.71717172,1.838383838,NaN,NaN,#VALUE!,294.7171717
21.71717172,1.904040404,NaN,NaN,#VALUE!,294.7171717
21.71717172,1.96969697,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.035353535,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.101010101,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.166666667,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.232323232,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.297979798,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.363636364,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.429292929,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.494949495,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.560606061,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.626262626,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.691919192,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.757575758,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.823232323,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.888888889,NaN,NaN,#VALUE!,294.7171717
21.71717172,2.954545455,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.02020202,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.085858586,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.151515152,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.217171717,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.282828283,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.348484848,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.414141414,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.47979798,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.545454545,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.611111111,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.676767677,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.742424242,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.808080808,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.873737374,NaN,NaN,#VALUE!,294.7171717
21.71717172,3.939393939,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.005050505,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.070707071,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.136363636,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.202020202,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.267676768,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.333333333,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.398989899,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.464646465,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.53030303,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.595959596,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.661616162,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.727272727,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.792929293,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.858585859,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.924242424,NaN,NaN,#VALUE!,294.7171717
21.71717172,4.98989899,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.055555556,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.121212121,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.186868687,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.252525253,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.318181818,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.383838384,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.449494949,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.515151515,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.580808081,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.646464646,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.712121212,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.777777778,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.843434343,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.909090909,NaN,NaN,#VALUE!,294.7171717
21.71717172,5.974747475,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.04040404,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.106060606,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.171717172,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.237373737,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.303030303,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.368686869,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.434343434,NaN,NaN,#VALUE!,294.7171717
21.71717172,6.5,NaN,NaN,#VALUE!,294.7171717
21.21212121,0,0,0.136754025,0.136754025,294.2121212
21.21212121,0.065656566,0.45,0.586754025,0.586754025,294.2121212
21.21212121,0.131313131,0.93,1.066754025,1.066754025,294.2121212
21.21212121,0.196969697,1.44,1.576754025,1.576754025,294.2121212
21.21212121,0.262626263,1.98,2.116754025,2.116754025,294.2121212
21.21212121,0.328282828,2.53,2.666754025,2.666754025,294.2121212
21.21212121,0.393939394,3.09,3.226754025,3.226754025,294.2121212
21.21212121,0.45959596,3.66,3.796754025,3.796754025,294.2121212
21.21212121,0.525252525,4.23,4.366754025,4.366754025,294.2121212
21.21212121,0.590909091,4.79,4.926754025,4.926754025,294.2121212
21.21212121,0.656565657,5.34,5.476754025,5.476754025,294.2121212
21.21212121,0.722222222,5.86,5.996754025,5.996754025,294.2121212
21.21212121,0.787878788,6.36,6.496754025,6.496754025,294.2121212
21.21212121,0.853535354,6.81,6.946754025,6.946754025,294.2121212
21.21212121,0.919191919,7.21,7.346754025,7.346754025,294.2121212
21.21212121,0.984848485,7.54,7.676754025,7.676754025,294.2121212
21.21212121,1.050505051,7.77,7.906754025,7.906754025,294.2121212
21.21212121,1.116161616,7.9,8.036754025,8.036754025,294.2121212
21.21212121,1.181818182,7.88,8.016754025,8.016754025,294.2121212
21.21212121,1.247474747,7.7,7.836754025,7.836754025,294.2121212
21.21212121,1.313131313,7.31,7.446754025,7.446754025,294.2121212
21.21212121,1.378787879,6.66,6.796754025,6.796754025,294.2121212
21.21212121,1.444444444,5.71,5.846754025,5.846754025,294.2121212
21.21212121,1.51010101,4.4,4.536754025,4.536754025,294.2121212
21.21212121,1.575757576,2.63,2.766754025,2.766754025,294.2121212
21.21212121,1.641414141,0.33,0.466754025,0.466754025,294.2121212
21.21212121,1.707070707,NaN,NaN,#VALUE!,294.2121212
21.21212121,1.772727273,NaN,NaN,#VALUE!,294.2121212
21.21212121,1.838383838,NaN,NaN,#VALUE!,294.2121212
21.21212121,1.904040404,NaN,NaN,#VALUE!,294.2121212
21.21212121,1.96969697,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.035353535,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.101010101,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.166666667,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.232323232,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.297979798,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.363636364,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.429292929,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.494949495,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.560606061,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.626262626,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.691919192,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.757575758,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.823232323,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.888888889,NaN,NaN,#VALUE!,294.2121212
21.21212121,2.954545455,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.02020202,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.085858586,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.151515152,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.217171717,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.282828283,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.348484848,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.414141414,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.47979798,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.545454545,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.611111111,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.676767677,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.742424242,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.808080808,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.873737374,NaN,NaN,#VALUE!,294.2121212
21.21212121,3.939393939,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.005050505,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.070707071,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.136363636,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.202020202,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.267676768,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.333333333,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.398989899,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.464646465,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.53030303,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.595959596,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.661616162,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.727272727,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.792929293,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.858585859,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.924242424,NaN,NaN,#VALUE!,294.2121212
21.21212121,4.98989899,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.055555556,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.121212121,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.186868687,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.252525253,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.318181818,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.383838384,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.449494949,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.515151515,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.580808081,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.646464646,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.712121212,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.777777778,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.843434343,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.909090909,NaN,NaN,#VALUE!,294.2121212
21.21212121,5.974747475,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.04040404,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.106060606,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.171717172,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.237373737,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.303030303,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.368686869,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.434343434,NaN,NaN,#VALUE!,294.2121212
21.21212121,6.5,NaN,NaN,#VALUE!,294.2121212
20.70707071,0,0,0.178184489,0.178184489,293.7070707
20.70707071,0.065656566,0.45,0.628184489,0.628184489,293.7070707
20.70707071,0.131313131,0.93,1.108184489,1.108184489,293.7070707
20.70707071,0.196969697,1.44,1.618184489,1.618184489,293.7070707
20.70707071,0.262626263,1.97,2.148184489,2.148184489,293.7070707
20.70707071,0.328282828,2.52,2.698184489,2.698184489,293.7070707
20.70707071,0.393939394,3.09,3.268184489,3.268184489,293.7070707
20.70707071,0.45959596,3.65,3.828184489,3.828184489,293.7070707
20.70707071,0.525252525,4.22,4.398184489,4.398184489,293.7070707
20.70707071,0.590909091,4.78,4.958184489,4.958184489,293.7070707
20.70707071,0.656565657,5.33,5.508184489,5.508184489,293.7070707
20.70707071,0.722222222,5.85,6.028184489,6.028184489,293.7070707
20.70707071,0.787878788,6.35,6.528184489,6.528184489,293.7070707
20.70707071,0.853535354,6.8,6.978184489,6.978184489,293.7070707
20.70707071,0.919191919,7.2,7.378184489,7.378184489,293.7070707
20.70707071,0.984848485,7.52,7.698184489,7.698184489,293.7070707
20.70707071,1.050505051,7.76,7.938184489,7.938184489,293.7070707
20.70707071,1.116161616,7.88,8.058184489,8.058184489,293.7070707
20.70707071,1.181818182,7.87,8.048184489,8.048184489,293.7070707
20.70707071,1.247474747,7.68,7.858184489,7.858184489,293.7070707
20.70707071,1.313131313,7.29,7.468184489,7.468184489,293.7070707
20.70707071,1.378787879,6.65,6.828184489,6.828184489,293.7070707
20.70707071,1.444444444,5.7,5.878184489,5.878184489,293.7070707
20.70707071,1.51010101,4.38,4.558184489,4.558184489,293.7070707
20.70707071,1.575757576,2.61,2.788184489,2.788184489,293.7070707
20.70707071,1.641414141,0.31,0.488184489,0.488184489,293.7070707
20.70707071,1.707070707,NaN,NaN,#VALUE!,293.7070707
20.70707071,1.772727273,NaN,NaN,#VALUE!,293.7070707
20.70707071,1.838383838,NaN,NaN,#VALUE!,293.7070707
20.70707071,1.904040404,NaN,NaN,#VALUE!,293.7070707
20.70707071,1.96969697,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.035353535,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.101010101,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.166666667,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.232323232,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.297979798,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.363636364,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.429292929,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.494949495,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.560606061,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.626262626,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.691919192,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.757575758,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.823232323,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.888888889,NaN,NaN,#VALUE!,293.7070707
20.70707071,2.954545455,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.02020202,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.085858586,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.151515152,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.217171717,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.282828283,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.348484848,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.414141414,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.47979798,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.545454545,NaN,NaN,#VALUE!,293.7070707
20.70707071,3.611111111,NaN,NaN,#VALUE!,293.7070707
