T,T_k,M,LW,LW_h,LW_t
7.070707071,280.2207071,1.181818182,5.23,2.647437779,7.876841818
7.070707071,280.2207071,1.247474747,5.54,2.647437779,8.189248758
7.070707071,280.2207071,1.313131313,5.85,2.647437779,8.497720247
7.070707071,280.2207071,1.378787879,6.15,2.647437779,8.801533551
7.070707071,280.2207071,1.444444444,6.45,2.647437779,9.099958215
7.070707071,280.2207071,1.51010101,6.74,2.647437779,9.392257263
7.070707071,280.2207071,1.575757576,7.03,2.647437779,9.677676969
7.070707071,280.2207071,1.641414141,7.31,2.647437779,9.955437884
7.070707071,280.2207071,1.707070707,7.58,2.647437779,10.2247344
7.070707071,280.2207071,1.772727273,7.84,2.647437779,10.48471652
7.070707071,280.2207071,1.838383838,8.09,2.647437779,10.7344878
7.070707071,280.2207071,1.904040404,8.33,2.647437779,10.97310333
7.070707071,280.2207071,1.96969697,8.55,2.647437779,11.19953718
7.070707071,280.2207071,2.035353535,8.77,2.647437779,11.41270085
7.070707071,280.2207071,2.101010101,8.96,2.647437779,11.61141107
7.070707071,280.2207071,2.166666667,9.15,2.647437779,11.79438289
7.070707071,280.2207071,2.232323232,9.31,2.647437779,11.96021483
7.070707071,280.2207071,2.297979798,9.46,2.647437779,12.10737163
7.070707071,280.2207071,2.363636364,9.59,2.647437779,12.23417779
7.070707071,280.2207071,2.429292929,9.69,2.647437779,12.33876037
7.070707071,280.2207071,2.494949495,9.77,2.647437779,12.41907258
7.070707071,280.2207071,2.560606061,9.83,2.647437779,12.47283075
7.070707071,280.2207071,2.626262626,9.85,2.647437779,12.4974992
7.070707071,280.2207071,2.691919192,9.84,2.647437779,12.49023992
7.070707071,280.2207071,2.757575758,9.80,2.647437779,12.44789332
7.070707071,280.2207071,2.823232323,9.72,2.647437779,12.36689746
7.070707071,280.2207071,2.888888889,9.60,2.647437779,12.24325757
7.070707071,280.2207071,2.954545455,9.43,2.647437779,12.0724611
7.070707071,280.2207071,3.02020202,9.20,2.647437779,11.84940489
7.070707071,280.2207071,3.085858586,8.92,2.647437779,11.5683036
7.070707071,280.2207071,3.151515152,8.58,2.647437779,11.22256971
7.070707071,280.2207071,3.217171717,8.16,2.647437779,10.80469063
7.070707071,280.2207071,3.282828283,7.66,2.647437779,10.30605984
7.070707071,280.2207071,3.348484848,7.07,2.647437779,9.716800267
7.070707071,280.2207071,3.414141414,6.38,2.647437779,9.02551863
7.070707071,280.2207071,3.47979798,5.57,2.647437779,8.219038301
7.070707071,280.2207071,3.545454545,4.63,2.647437779,7.28204973
7.070707071,280.2207071,3.611111111,3.55,2.647437779,6.196698789
7.070707071,280.2207071,3.676767677,2.29,2.647437779,4.942072653
7.070707071,280.2207071,3.742424242,0.85,2.647437779,3.493522423
7.070707071,280.2207071,3.808080808,-0.83,2.647437779,1.821905852
7.070707071,280.2207071,3.873737374,-2.75,2.647437779,-0.107476225
7.070707071,280.2207071,3.939393939,-4.98,2.647437779,-2.336194691
7.070707071,280.2207071,4.005050505,-7.56,2.647437779,-4.914365827
7.070707071,280.2207071,4.070707071,-10.55,2.647437779,-7.902888229
7.070707071,280.2207071,4.136363636,-14.02,2.647437779,-11.37637053
7.070707071,280.2207071,4.202020202,-18.07,2.647437779,-15.42710707
7.070707071,280.2207071,4.267676768,-22.82,2.647437779,-20.1704817
7.070707071,280.2207071,4.333333333,-28.40,2.647437779,-25.75256614
7.070707071,280.2207071,4.398989899,-35.01,2.647437779,-32.36101999
7.070707071,280.2207071,4.464646465,-42.89,2.647437779,-40.2411594
7.070707071,280.2207071,4.53030303,-52.37,2.647437779,-49.7206425
7.070707071,280.2207071,4.595959596,-63.90,2.647437779,-61.24902229
7.070707071,280.2207071,4.661616162,-78.11,2.647437779,-75.46486209
7.070707071,280.2207071,4.727272727,NaN,2.647437779,NaN
7.070707071,280.2207071,4.792929293,NaN,2.647437779,NaN
7.070707071,280.2207071,4.858585859,NaN,2.647437779,NaN
7.070707071,280.2207071,4.924242424,NaN,2.647437779,NaN
7.070707071,280.2207071,4.98989899,NaN,2.647437779,NaN
7.070707071,280.2207071,5.055555556,NaN,2.647437779,NaN
7.070707071,280.2207071,5.121212121,NaN,2.647437779,NaN
7.070707071,280.2207071,5.186868687,NaN,2.647437779,NaN
7.070707071,280.2207071,5.252525253,NaN,2.647437779,NaN
7.070707071,280.2207071,5.318181818,NaN,2.647437779,NaN
7.070707071,280.2207071,5.383838384,NaN,2.647437779,NaN
7.070707071,280.2207071,5.449494949,NaN,2.647437779,NaN
7.070707071,280.2207071,5.515151515,NaN,2.647437779,NaN
7.070707071,280.2207071,5.580808081,NaN,2.647437779,NaN
7.070707071,280.2207071,5.646464646,NaN,2.647437779,NaN
7.070707071,280.2207071,5.712121212,NaN,2.647437779,NaN
7.070707071,280.2207071,5.777777778,NaN,2.647437779,NaN
7.070707071,280.2207071,5.843434343,NaN,2.647437779,NaN
7.070707071,280.2207071,5.909090909,NaN,2.647437779,NaN
7.070707071,280.2207071,5.974747475,NaN,2.647437779,NaN
7.070707071,280.2207071,6.04040404,NaN,2.647437779,NaN
7.070707071,280.2207071,6.106060606,NaN,2.647437779,NaN
7.070707071,280.2207071,6.171717172,NaN,2.647437779,NaN
7.070707071,280.2207071,6.237373737,NaN,2.647437779,NaN
7.070707071,280.2207071,6.303030303,NaN,2.647437779,NaN
7.070707071,280.2207071,6.368686869,NaN,2.647437779,NaN
7.070707071,280.2207071,6.434343434,NaN,2.647437779,NaN
7.070707071,280.2207071,6.5,NaN,2.647437779,NaN
6.565656566,279.7156566,0,0.00,2.79166639,2.79166639
6.565656566,279.7156566,0.065656566,0.20,2.79166639,2.996341681
6.565656566,279.7156566,0.131313131,0.42,2.79166639,3.215030311
6.565656566,279.7156566,0.196969697,0.66,2.79166639,3.453690305
6.565656566,279.7156566,0.262626263,0.92,2.79166639,3.709377421
6.565656566,279.7156566,0.328282828,1.19,2.79166639,3.979277324
6.565656566,279.7156566,0.393939394,1.47,2.79166639,4.260993044
6.565656566,279.7156566,0.45959596,1.76,2.79166639,4.552472322
6.565656566,279.7156566,0.525252525,2.06,2.79166639,4.851945255
6.565656566,279.7156566,0.590909091,2.37,2.79166639,5.157871337
6.565656566,279.7156566,0.656565657,2.68,2.79166639,5.468881547
6.565656566,279.7156566,0.722222222,2.99,2.79166639,5.783747334
6.565656566,279.7156566,0.787878788,3.31,2.79166639,6.101364054
6.565656566,279.7156566,0.853535354,3.63,2.79166639,6.420711875
6.565656566,279.7156566,0.919191919,3.95,2.79166639,6.740849607
6.565656566,279.7156566,0.984848485,4.27,2.79166639,7.060901138
6.565656566,279.7156566,1.050505051,4.59,2.79166639,7.380035171
6.565656566,279.7156566,1.116161616,4.91,2.79166639,7.697458803
6.565656566,279.7156566,1.181818182,5.22,2.79166639,8.012413541
6.565656566,279.7156566,1.247474747,5.53,2.79166639,8.324153894
6.565656566,279.7156566,1.313131313,5.84,2.79166639,8.631951053
6.565656566,279.7156566,1.378787879,6.14,2.79166639,8.935084086
6.565656566,279.7156566,1.444444444,6.44,2.79166639,9.232821685
6.565656566,279.7156566,1.51010101,6.73,2.79166639,9.524429824
6.565656566,279.7156566,1.575757576,7.02,2.79166639,9.8091565
6.565656566,279.7156566,1.641414141,7.29,2.79166639,10.08622402
6.565656566,279.7156566,1.707070707,7.56,2.79166639,10.35482857
6.565656566,279.7156566,1.772727273,7.82,2.79166639,10.61412199
6.565656566,279.7156566,1.838383838,8.07,2.79166639,10.86320985
6.565656566,279.7156566,1.904040404,8.31,2.79166639,11.10114878
6.565656566,279.7156566,1.96969697,8.54,2.79166639,11.32691567
6.565656566,279.7156566,2.035353535,8.75,2.79166639,11.53942358
6.565656566,279.7156566,2.101010101,8.95,2.79166639,11.73749176
6.565656566,279.7156566,2.166666667,9.13,2.79166639,11.91983769
6.565656566,279.7156566,2.232323232,9.29,2.79166639,12.08506248
6.565656566,279.7156566,2.297979798,9.44,2.79166639,12.23163368
6.565656566,279.7156566,2.363636364,9.57,2.79166639,12.35787888
6.565656566,279.7156566,2.429292929,9.67,2.79166639,12.46192821
6.565656566,279.7156566,2.494949495,9.75,2.79166639,12.54173865
6.565656566,279.7156566,2.560606061,9.80,2.79166639,12.59503038
6.565656566,279.7156566,2.626262626,9.83,2.79166639,12.6192719
6.565656566,279.7156566,2.691919192,9.82,2.79166639,12.61163021
6.565656566,279.7156566,2.757575758,9.78,2.79166639,12.56895062
6.565656566,279.7156566,2.823232323,9.70,2.79166639,12.4876772
6.565656566,279.7156566,2.888888889,9.57,2.79166639,12.36382165
6.565656566,279.7156566,2.954545455,9.40,2.79166639,12.1928787
6.565656566,279.7156566,3.02020202,9.18,2.79166639,11.96975334
6.565656566,279.7156566,3.085858586,8.90,2.79166639,11.68866946
6.565656566,279.7156566,3.151515152,8.55,2.79166639,11.34305
6.565656566,279.7156566,3.217171717,8.13,2.79166639,10.92539414
6.565656566,279.7156566,3.282828283,7.64,2.79166639,10.42710903
6.565656566,279.7156566,3.348484848,7.05,2.79166639,9.838332859
6.565656566,279.7156566,3.414141414,6.36,2.79166639,9.147690205
6.565656566,279.7156566,3.47979798,5.55,2.79166639,8.342024908
6.565656566,279.7156566,3.545454545,4.61,2.79166639,7.406050978
6.565656566,279.7156566,3.611111111,3.53,2.79166639,6.321941769
6.565656566,279.7156566,3.676767677,2.28,2.79166639,5.068817289
6.565656566,279.7156566,3.742424242,0.83,2.79166639,3.62206518
6.565656566,279.7156566,3.808080808,-0.84,2.79166639,1.952588131
6.565656566,279.7156566,3.873737374,-2.77,2.79166639,0.025739832
6.565656566,279.7156566,3.939393939,-4.99,2.79166639,-2.199986996
6.565656566,279.7156566,4.005050505,-7.57,2.79166639,-4.774633684
6.565656566,279.7156566,4.070707071,-10.55,2.79166639,-7.759008647
6.565656566,279.7156566,4.136363636,-14.02,2.79166639,-11.2276074
6.565656566,279.7156566,4.202020202,-18.06,2.79166639,-15.27258909
6.565656566,279.7156566,4.267676768,-22.80,2.79166639,-20.0091667
6.565656566,279.7156566,4.333333333,-28.37,2.79166639,-25.58319971
6.565656566,279.7156566,4.398989899,-34.97,2.79166639,-32.18207637
6.565656566,279.7156566,4.464646465,-42.84,2.79166639,-40.05076377
6.565656566,279.7156566,4.53030303,-52.31,2.79166639,-49.51646094
6.565656566,279.7156566,4.595959596,-63.82,2.79166639,-61.02810522
6.565656566,279.7156566,4.661616162,-78.02,2.79166639,-75.22341118
6.565656566,279.7156566,4.727272727,NaN,2.79166639,NaN
6.565656566,279.7156566,4.792929293,NaN,2.79166639,NaN
6.565656566,279.7156566,4.858585859,NaN,2.79166639,NaN
6.565656566,279.7156566,4.924242424,NaN,2.79166639,NaN
6.565656566,279.7156566,4.98989899,NaN,2.79166639,NaN
6.565656566,279.7156566,5.055555556,NaN,2.79166639,NaN
6.565656566,279.7156566,5.121212121,NaN,2.79166639,NaN
6.565656566,279.7156566,5.186868687,NaN,2.79166639,NaN
6.565656566,279.7156566,5.252525253,NaN,2.79166639,NaN
6.565656566,279.7156566,5.318181818,NaN,2.79166639,NaN
6.565656566,279.7156566,5.383838384,NaN,2.79166639,NaN
6.565656566,279.7156566,5.449494949,NaN,2.79166639,NaN
6.565656566,279.7156566,5.515151515,NaN,2.79166639,NaN
6.565656566,279.7156566,5.580808081,NaN,2.79166639,NaN
6.565656566,279.7156566,5.646464646,NaN,2.79166639,NaN
6.565656566,279.7156566,5.712121212,NaN,2.79166639,NaN
6.565656566,279.7156566,5.777777778,NaN,2.79166639,NaN
6.565656566,279.7156566,5.843434343,NaN,2.79166639,NaN
6.565656566,279.7156566,5.909090909,NaN,2.79166639,NaN
6.565656566,279.7156566,5.974747475,NaN,2.79166639,NaN
6.565656566,279.7156566,6.04040404,NaN,2.79166639,NaN
6.565656566,279.7156566,6.106060606,NaN,2.79166639,NaN
6.565656566,279.7156566,6.171717172,NaN,2.79166639,NaN
6.565656566,279.7156566,6.237373737,NaN,2.79166639,NaN
6.565656566,279.7156566,6.303030303,NaN,2.79166639,NaN
6.565656566,279.7156566,6.368686869,NaN,2.79166639,NaN
6.565656566,279.7156566,6.434343434,NaN,2.79166639,NaN
6.565656566,279.7156566,6.5,NaN,2.79166639,NaN
6.060606061,279.2106061,0,0.00,2.939683375,2.939683375
6.060606061,279.2106061,0.065656566,0.20,2.939683375,3.144084151
6.060606061,279.2106061,0.131313131,0.42,2.939683375,3.3624887
6.060606061,279.2106061,0.196969697,0.66,2.939683375,3.600839422
6.060606061,279.2106061,0.262626263,0.92,2.939683375,3.856187872
6.060606061,279.2106061,0.328282828,1.19,2.939683375,4.125718752
6.060606061,279.2106061,0.393939394,1.47,2.939683375,4.407035247
6.060606061,279.2106061,0.45959596,1.76,2.939683375,4.698086428
6.060606061,279.2106061,0.525252525,2.06,2.939683375,4.997101909
6.060606061,279.2106061,0.590909091,2.36,2.939683375,5.302544184
6.060606061,279.2106061,0.656565657,2.67,2.939683375,5.613045164
6.060606061,279.2106061,0.722222222,2.99,2.939683375,5.927377892
6.060606061,279.2106061,0.787878788,3.30,2.939683375,6.244439333
6.060606061,279.2106061,0.853535354,3.62,2.939683375,6.56321132
6.060606061,279.2106061,0.919191919,3.94,2.939683375,6.882753858
6.060606061,279.2106061,0.984848485,4.26,2.939683375,7.202193929
6.060606061,279.2106061,1.050505051,4.58,2.939683375,7.520700485
6.060606061,279.2106061,1.116161616,4.90,2.939683375,7.837482775
6.060606061,279.2106061,1.181818182,5.21,2.939683375,8.15178396
6.060606061,279.2106061,1.247474747,5.52,2.939683375,8.462860517
6.060606061,279.2106061,1.313131313,5.83,2.939683375,8.769986863
6.060606061,279.2106061,1.378787879,6.13,2.939683375,9.072437366
6.060606061,279.2106061,1.444444444,6.43,2.939683375,9.369489315
6.060606061,279.2106061,1.51010101,6.72,2.939683375,9.660407989
6.060606061,279.2106061,1.575757576,7.00,2.939683375,9.944443101
6.060606061,279.2106061,1.641414141,7.28,2.939683375,10.22081872
6.060606061,279.2106061,1.707070707,7.55,2.939683375,10.4887328
6.060606061,279.2106061,1.772727273,7.81,2.939683375,10.74733904
6.060606061,279.2106061,1.838383838,8.06,2.939683375,10.99574502
6.060606061,279.2106061,1.904040404,8.29,2.939683375,11.23300891
6.060606061,279.2106061,1.96969697,8.52,2.939683375,11.45811038
6.060606061,279.2106061,2.035353535,8.73,2.939683375,11.66996409
6.060606061,279.2106061,2.101010101,8.93,2.939683375,11.8673918
6.060606061,279.2106061,2.166666667,9.11,2.939683375,12.0491134
6.060606061,279.2106061,2.232323232,9.27,2.939683375,12.21373556
6.060606061,279.2106061,2.297979798,9.42,2.939683375,12.35972246
6.060606061,279.2106061,2.363636364,9.55,2.939683375,12.48540564
6.060606061,279.2106061,2.429292929,9.65,2.939683375,12.58892331
6.060606061,279.2106061,2.494949495,9.73,2.939683375,12.66823356
6.060606061,279.2106061,2.560606061,9.78,2.939683375,12.72106044
6.060606061,279.2106061,2.626262626,9.81,2.939683375,12.74487661
6.060606061,279.2106061,2.691919192,9.80,2.939683375,12.73685407
6.060606061,279.2106061,2.757575758,9.75,2.939683375,12.69384307
6.060606061,279.2106061,2.823232323,9.67,2.939683375,12.61229367
6.060606061,279.2106061,2.888888889,9.55,2.939683375,12.48822403
6.060606061,279.2106061,2.954545455,9.38,2.939683375,12.31713614
6.060606061,279.2106061,3.02020202,9.15,2.939683375,12.09394319
6.060606061,279.2106061,3.085858586,8.87,2.939683375,11.81287826
6.060606061,279.2106061,3.151515152,8.53,2.939683375,11.46737477
6.060606061,279.2106061,3.217171717,8.11,2.939683375,11.04994365
6.060606061,279.2106061,3.282828283,7.61,2.939683375,10.55200575
6.060606061,279.2106061,3.348484848,7.02,2.939683375,9.963714482
6.060606061,279.2106061,3.414141414,6.33,2.939683375,9.273712296
6.060606061,279.2106061,3.47979798,5.53,2.939683375,8.46886353
6.060606061,279.2106061,3.545454545,4.59,2.939683375,7.533905707
6.060606061,279.2106061,3.611111111,3.51,2.939683375,6.451039817
6.060606061,279.2106061,3.676767677,2.26,2.939683375,5.19941834
6.060606061,279.2106061,3.742424242,0.81,2.939683375,3.75446574
6.060606061,279.2106061,3.808080808,-0.85,2.939683375,2.087131876
6.060606061,279.2106061,3.873737374,-2.78,2.939683375,0.162816578
6.060606061,279.2106061,3.939393939,-5.00,2.939683375,-2.059917398
6.060606061,279.2106061,4.005050505,-7.57,2.939683375,-4.631038036
6.060606061,279.2106061,4.070707071,-10.55,2.939683375,-7.611264568
6.060606061,279.2106061,4.136363636,-14.01,2.939683375,-11.0749782
6.060606061,279.2106061,4.202020202,-18.05,2.939683375,-15.11420426
6.060606061,279.2106061,4.267676768,-22.78,2.939683375,-19.84398373
6.060606061,279.2106061,4.333333333,-28.35,2.939683375,-25.40996431
6.060606061,279.2106061,4.398989899,-34.94,2.939683375,-31.9992629
6.060606061,279.2106061,4.464646465,-42.80,2.939683375,-39.85649769
6.060606061,279.2106061,4.53030303,-52.25,2.939683375,-49.30840831
6.060606061,279.2106061,4.595959596,-63.74,2.939683375,-60.80331692
6.060606061,279.2106061,4.661616162,-77.92,2.939683375,-74.97808939
6.060606061,279.2106061,4.727272727,NaN,2.939683375,NaN
6.060606061,279.2106061,4.792929293,NaN,2.939683375,NaN
6.060606061,279.2106061,4.858585859,NaN,2.939683375,NaN
6.060606061,279.2106061,4.924242424,NaN,2.939683375,NaN
6.060606061,279.2106061,4.98989899,NaN,2.939683375,NaN
6.060606061,279.2106061,5.055555556,NaN,2.939683375,NaN
6.060606061,279.2106061,5.121212121,NaN,2.939683375,NaN
6.060606061,279.2106061,5.186868687,NaN,2.939683375,NaN
6.060606061,279.2106061,5.252525253,NaN,2.939683375,NaN
6.060606061,279.2106061,5.318181818,NaN,2.939683375,NaN
6.060606061,279.2106061,5.383838384,NaN,2.939683375,NaN
6.060606061,279.2106061,5.449494949,NaN,2.939683375,NaN
6.060606061,279.2106061,5.515151515,NaN,2.939683375,NaN
6.060606061,279.2106061,5.580808081,NaN,2.939683375,NaN
6.060606061,279.2106061,5.646464646,NaN,2.939683375,NaN
6.060606061,279.2106061,5.712121212,NaN,2.939683375,NaN
6.060606061,279.2106061,5.777777778,NaN,2.939683375,NaN
6.060606061,279.2106061,5.843434343,NaN,2.939683375,NaN
6.060606061,279.2106061,5.909090909,NaN,2.939683375,NaN
6.060606061,279.2106061,5.974747475,NaN,2.939683375,NaN
6.060606061,279.2106061,6.04040404,NaN,2.939683375,NaN
6.060606061,279.2106061,6.106060606,NaN,2.939683375,NaN
6.060606061,279.2106061,6.171717172,NaN,2.939683375,NaN
6.060606061,279.2106061,6.237373737,NaN,2.939683375,NaN
6.060606061,279.2106061,6.303030303,NaN,2.939683375,NaN
6.060606061,279.2106061,6.368686869,NaN,2.939683375,NaN
6.060606061,279.2106061,6.434343434,NaN,2.939683375,NaN
6.060606061,279.2106061,6.5,NaN,2.939683375,NaN
5.555555556,278.7055556,0,0.00,3.091494145,3.091494145
5.555555556,278.7055556,0.065656566,0.20,3.091494145,3.295620066
5.555555556,278.7055556,0.131313131,0.42,3.091494145,3.513740502
5.555555556,278.7055556,0.196969697,0.66,3.091494145,3.751781657
5.555555556,278.7055556,0.262626263,0.92,3.091494145,4.006791424
5.555555556,278.7055556,0.328282828,1.18,3.091494145,4.275953385
5.555555556,278.7055556,0.393939394,1.47,3.091494145,4.556870891
5.555555556,278.7055556,0.45959596,1.76,3.091494145,4.847493807
5.555555556,278.7055556,0.525252525,2.05,3.091494145,5.146052847
5.555555556,278.7055556,0.590909091,2.36,3.091494145,5.451011915
5.555555556,278.7055556,0.656565657,2.67,3.091494145,5.76100437
5.555555556,278.7055556,0.722222222,2.98,3.091494145,6.07480484
5.555555556,278.7055556,0.787878788,3.30,3.091494145,6.391311892
5.555555556,278.7055556,0.853535354,3.62,3.091494145,6.709509017
5.555555556,278.7055556,0.919191919,3.94,3.091494145,7.028458937
5.555555556,278.7055556,0.984848485,4.26,3.091494145,7.347287126
5.555555556,278.7055556,1.050505051,4.57,3.091494145,7.665167373
5.555555556,278.7055556,1.116161616,4.89,3.091494145,7.981309544
5.555555556,278.7055556,1.181818182,5.20,3.091494145,8.294958447
5.555555556,278.7055556,1.247474747,5.51,3.091494145,8.605372231
5.555555556,278.7055556,1.313131313,5.82,3.091494145,8.911825687
5.555555556,278.7055556,1.378787879,6.12,3.091494145,9.213597425
5.555555556,278.7055556,1.444444444,6.42,3.091494145,9.509966467
5.555555556,278.7055556,1.51010101,6.71,3.091494145,9.800197114
5.555555556,278.7055556,1.575757576,6.99,3.091494145,10.08354212
5.555555556,278.7055556,1.641414141,7.27,3.091494145,10.35922732
5.555555556,278.7055556,1.707070707,7.53,3.091494145,10.62645243
5.555555556,278.7055556,1.772727273,7.79,3.091494145,10.88437328
5.555555556,278.7055556,1.838383838,8.04,3.091494145,11.13209863
5.555555556,278.7055556,1.904040404,8.28,3.091494145,11.36868904
5.555555556,278.7055556,1.96969697,8.50,3.091494145,11.59312662
5.555555556,278.7055556,2.035353535,8.71,3.091494145,11.80432769
5.555555556,278.7055556,2.101010101,8.91,3.091494145,12.00111649
5.555555556,278.7055556,2.166666667,9.09,3.091494145,12.18221534
5.555555556,278.7055556,2.232323232,9.25,3.091494145,12.34623332
5.555555556,278.7055556,2.297979798,9.40,3.091494145,12.49163807
5.555555556,278.7055556,2.363636364,9.53,3.091494145,12.61676334
5.555555556,278.7055556,2.429292929,9.63,3.091494145,12.71975092
5.555555556,278.7055556,2.494949495,9.71,3.091494145,12.79856255
5.555555556,278.7055556,2.560606061,9.76,3.091494145,12.85092615
5.555555556,278.7055556,2.626262626,9.78,3.091494145,12.87431855
5.555555556,278.7055556,2.691919192,9.77,3.091494145,12.86591673
5.555555556,278.7055556,2.757575758,9.73,3.091494145,12.82257587
5.555555556,278.7055556,2.823232323,9.65,3.091494145,12.74075206
5.555555556,278.7055556,2.888888889,9.52,3.091494145,12.61646986
5.555555556,278.7055556,2.954545455,9.35,3.091494145,12.44523858
5.555555556,278.7055556,3.02020202,9.13,3.091494145,12.22197958
5.555555556,278.7055556,3.085858586,8.85,3.091494145,11.94093514
5.555555556,278.7055556,3.151515152,8.50,3.091494145,11.59554914
5.555555556,278.7055556,3.217171717,8.09,3.091494145,11.17834427
5.555555556,278.7055556,3.282828283,7.59,3.091494145,10.68075507
5.555555556,278.7055556,3.348484848,7.00,3.091494145,10.09295021
5.555555556,278.7055556,3.414141414,6.31,3.091494145,9.403589974
5.555555556,278.7055556,3.47979798,5.51,3.091494145,8.599558517
5.555555556,278.7055556,3.545454545,4.57,3.091494145,7.665618929
5.555555556,278.7055556,3.611111111,3.49,3.091494145,6.583997496
5.555555556,278.7055556,3.676767677,2.24,3.091494145,5.333880769
5.555555556,278.7055556,3.742424242,0.80,3.091494145,3.890729047
5.555555556,278.7055556,3.808080808,-0.87,3.091494145,2.22553563
5.555555556,278.7055556,3.873737374,-2.79,3.091494145,0.303758851
5.555555556,278.7055556,3.939393939,-5.01,3.091494145,-1.915981038
5.555555556,278.7055556,4.005050505,-7.58,3.091494145,-4.483577562
5.555555556,278.7055556,4.070707071,-10.55,3.091494145,-7.459651209
5.555555556,278.7055556,4.136363636,-14.01,3.091494145,-10.91848127
5.555555556,278.7055556,4.202020202,-18.04,3.091494145,-14.95194787
5.555555556,278.7055556,4.267676768,-22.77,3.091494145,-19.67492818
5.555555556,278.7055556,4.333333333,-28.32,3.091494145,-25.23285536
5.555555556,278.7055556,4.398989899,-34.90,3.091494145,-31.81257508
5.555555556,278.7055556,4.464646465,-42.75,3.091494145,-39.65835638
5.555555556,278.7055556,4.53030303,-52.19,3.091494145,-49.09648029
5.555555556,278.7055556,4.595959596,-63.67,3.091494145,-60.5746532
5.555555556,278.7055556,4.661616162,-77.82,3.091494145,-74.72889268
5.555555556,278.7055556,4.727272727,-95.60,3.091494145,-92.50540763
5.555555556,278.7055556,4.792929293,NaN,3.091494145,NaN
5.555555556,278.7055556,4.858585859,NaN,3.091494145,NaN
5.555555556,278.7055556,4.924242424,NaN,3.091494145,NaN
5.555555556,278.7055556,4.98989899,NaN,3.091494145,NaN
5.555555556,278.7055556,5.055555556,NaN,3.091494145,NaN
5.555555556,278.7055556,5.121212121,NaN,3.091494145,NaN
5.555555556,278.7055556,5.186868687,NaN,3.091494145,NaN
5.555555556,278.7055556,5.252525253,NaN,3.091494145,NaN
5.555555556,278.7055556,5.318181818,NaN,3.091494145,NaN
5.555555556,278.7055556,5.383838384,NaN,3.091494145,NaN
5.555555556,278.7055556,5.449494949,NaN,3.091494145,NaN
5.555555556,278.7055556,5.515151515,NaN,3.091494145,NaN
5.555555556,278.7055556,5.580808081,NaN,3.091494145,NaN
5.555555556,278.7055556,5.646464646,NaN,3.091494145,NaN
5.555555556,278.7055556,5.712121212,NaN,3.091494145,NaN
5.555555556,278.7055556,5.777777778,NaN,3.091494145,NaN
5.555555556,278.7055556,5.843434343,NaN,3.091494145,NaN
5.555555556,278.7055556,5.909090909,NaN,3.091494145,NaN
5.555555556,278.7055556,5.974747475,NaN,3.091494145,NaN
5.555555556,278.7055556,6.04040404,NaN,3.091494145,NaN
5.555555556,278.7055556,6.106060606,NaN,3.091494145,NaN
5.555555556,278.7055556,6.171717172,NaN,3.091494145,NaN
5.555555556,278.7055556,6.237373737,NaN,3.091494145,NaN
5.555555556,278.7055556,6.303030303,NaN,3.091494145,NaN
5.555555556,278.7055556,6.368686869,NaN,3.091494145,NaN
5.555555556,278.7055556,6.434343434,NaN,3.091494145,NaN
5.555555556,278.7055556,6.5,NaN,3.091494145,NaN
5.050505051,278.2005051,0,0.00,3.247104111,3.247104111
5.050505051,278.2005051,0.065656566,0.20,3.247104111,3.450954836
5.050505051,278.2005051,0.131313131,0.42,3.247104111,3.66879114
5.050505051,278.2005051,0.196969697,0.66,3.247104111,3.906522413
5.050505051,278.2005051,0.262626263,0.91,3.247104111,4.161193381
5.050505051,278.2005051,0.328282828,1.18,3.247104111,4.429986621
5.050505051,278.2005051,0.393939394,1.46,3.247104111,4.710505371
5.050505051,278.2005051,0.45959596,1.75,3.247104111,5.000700385
5.050505051,278.2005051,0.525252525,2.05,3.247104111,5.298803464
5.050505051,278.2005051,0.590909091,2.36,3.247104111,5.603279922
5.050505051,278.2005051,0.656565657,2.67,3.247104111,5.912764554
5.050505051,278.2005051,0.722222222,2.98,3.247104111,6.226033567
5.050505051,278.2005051,0.787878788,3.29,3.247104111,6.54198712
5.050505051,278.2005051,0.853535354,3.61,3.247104111,6.859610352
5.050505051,278.2005051,0.919191919,3.93,3.247104111,7.177966588
5.050505051,278.2005051,0.984848485,4.25,3.247104111,7.496186111
5.050505051,278.2005051,1.050505051,4.57,3.247104111,7.813441218
5.050505051,278.2005051,1.116161616,4.88,3.247104111,8.12894449
5.050505051,278.2005051,1.181818182,5.19,3.247104111,8.441942379
5.050505051,278.2005051,1.247474747,5.50,3.247104111,8.751694701
5.050505051,278.2005051,1.313131313,5.81,3.247104111,9.057478203
5.050505051,278.2005051,1.378787879,6.11,3.247104111,9.358574736
5.050505051,278.2005051,1.444444444,6.41,3.247104111,9.654258505
5.050505051,278.2005051,1.51010101,6.70,3.247104111,9.94380256
5.050505051,278.2005051,1.575757576,6.98,3.247104111,10.22645893
5.050505051,278.2005051,1.641414141,7.25,3.247104111,10.50145518
5.050505051,278.2005051,1.707070707,7.52,3.247104111,10.76799282
5.050505051,278.2005051,1.772727273,7.78,3.247104111,11.02522948
5.050505051,278.2005051,1.838383838,8.03,3.247104111,11.27227601
5.050505051,278.2005051,1.904040404,8.26,3.247104111,11.5081945
5.050505051,278.2005051,1.96969697,8.48,3.247104111,11.73196972
5.050505051,278.2005051,2.035353535,8.70,3.247104111,11.9425197
5.050505051,278.2005051,2.101010101,8.89,3.247104111,12.13867115
