T,M,LW,LW_t,LW_h,T_k
28.28282828,2.494949495,11.31,11.24573809,11.24573809,301.2828283
28.28282828,2.560606061,11.56,11.49573809,11.49573809,301.2828283
28.28282828,2.626262626,11.8,11.73573809,11.73573809,301.2828283
28.28282828,2.691919192,12.04,11.97573809,11.97573809,301.2828283
28.28282828,2.757575758,12.27,12.20573809,12.20573809,301.2828283
28.28282828,2.823232323,12.5,12.43573809,12.43573809,301.2828283
28.28282828,2.888888889,12.72,12.65573809,12.65573809,301.2828283
28.28282828,2.954545455,12.93,12.86573809,12.86573809,301.2828283
28.28282828,3.02020202,13.14,13.07573809,13.07573809,301.2828283
28.28282828,3.085858586,13.34,13.27573809,13.27573809,301.2828283
28.28282828,3.151515152,13.53,13.46573809,13.46573809,301.2828283
28.28282828,3.217171717,13.72,13.65573809,13.65573809,301.2828283
28.28282828,3.282828283,13.9,13.83573809,13.83573809,301.2828283
28.28282828,3.348484848,14.07,14.00573809,14.00573809,301.2828283
28.28282828,3.414141414,14.24,14.17573809,14.17573809,301.2828283
28.28282828,3.47979798,14.39,14.32573809,14.32573809,301.2828283
28.28282828,3.545454545,14.54,14.47573809,14.47573809,301.2828283
28.28282828,3.611111111,14.67,14.60573809,14.60573809,301.2828283
28.28282828,3.676767677,14.8,14.73573809,14.73573809,301.2828283
28.28282828,3.742424242,14.92,14.85573809,14.85573809,301.2828283
28.28282828,3.808080808,15.02,14.95573809,14.95573809,301.2828283
28.28282828,3.873737374,15.11,15.04573809,15.04573809,301.2828283
28.28282828,3.939393939,15.2,15.13573809,15.13573809,301.2828283
28.28282828,4.005050505,15.27,15.20573809,15.20573809,301.2828283
28.28282828,4.070707071,15.32,15.25573809,15.25573809,301.2828283
28.28282828,4.136363636,15.37,15.30573809,15.30573809,301.2828283
28.28282828,4.202020202,15.4,15.33573809,15.33573809,301.2828283
28.28282828,4.267676768,15.41,15.34573809,15.34573809,301.2828283
28.28282828,4.333333333,15.41,15.34573809,15.34573809,301.2828283
28.28282828,4.398989899,15.39,15.32573809,15.32573809,301.2828283
28.28282828,4.464646465,15.36,15.29573809,15.29573809,301.2828283
28.28282828,4.53030303,15.31,15.24573809,15.24573809,301.2828283
28.28282828,4.595959596,15.23,15.16573809,15.16573809,301.2828283
28.28282828,4.661616162,15.14,15.07573809,15.07573809,301.2828283
28.28282828,4.727272727,15.03,14.96573809,14.96573809,301.2828283
28.28282828,4.792929293,14.9,14.83573809,14.83573809,301.2828283
28.28282828,4.858585859,14.75,14.68573809,14.68573809,301.2828283
28.28282828,4.924242424,14.57,14.50573809,14.50573809,301.2828283
28.28282828,4.98989899,14.37,14.30573809,14.30573809,301.2828283
28.28282828,5.055555556,14.14,14.07573809,14.07573809,301.2828283
28.28282828,5.121212121,13.89,13.82573809,13.82573809,301.2828283
28.28282828,5.186868687,13.61,13.54573809,13.54573809,301.2828283
28.28282828,5.252525253,13.3,13.23573809,13.23573809,301.2828283
28.28282828,5.318181818,12.95,12.88573809,12.88573809,301.2828283
28.28282828,5.383838384,12.58,12.51573809,12.51573809,301.2828283
28.28282828,5.449494949,12.17,12.10573809,12.10573809,301.2828283
28.28282828,5.515151515,11.73,11.66573809,11.66573809,301.2828283
28.28282828,5.580808081,11.25,11.18573809,11.18573809,301.2828283
28.28282828,5.646464646,10.73,10.66573809,10.66573809,301.2828283
28.28282828,5.712121212,NaN,NaN,#VALUE!,301.2828283
28.28282828,5.777777778,NaN,NaN,#VALUE!,301.2828283
28.28282828,5.843434343,NaN,NaN,#VALUE!,301.2828283
28.28282828,5.909090909,NaN,NaN,#VALUE!,301.2828283
28.28282828,5.974747475,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.04040404,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.106060606,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.171717172,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.237373737,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.303030303,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.368686869,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.434343434,NaN,NaN,#VALUE!,301.2828283
28.28282828,6.5,NaN,NaN,#VALUE!,301.2828283
27.77777778,0,0,-0.073202059,-0.073202059,300.7777778
27.77777778,0.065656566,0.31,0.236797941,0.236797941,300.7777778
27.77777778,0.131313131,0.62,0.546797941,0.546797941,300.7777778
27.77777778,0.196969697,0.93,0.856797941,0.856797941,300.7777778
27.77777778,0.262626263,1.24,1.166797941,1.166797941,300.7777778
27.77777778,0.328282828,1.56,1.486797941,1.486797941,300.7777778
27.77777778,0.393939394,1.87,1.796797941,1.796797941,300.7777778
27.77777778,0.45959596,2.19,2.116797941,2.116797941,300.7777778
27.77777778,0.525252525,2.5,2.426797941,2.426797941,300.7777778
27.77777778,0.590909091,2.82,2.746797941,2.746797941,300.7777778
27.77777778,0.656565657,3.13,3.056797941,3.056797941,300.7777778
27.77777778,0.722222222,3.45,3.376797941,3.376797941,300.7777778
27.77777778,0.787878788,3.76,3.686797941,3.686797941,300.7777778
27.77777778,0.853535354,4.07,3.996797941,3.996797941,300.7777778
27.77777778,0.919191919,4.39,4.316797941,4.316797941,300.7777778
27.77777778,0.984848485,4.7,4.626797941,4.626797941,300.7777778
27.77777778,1.050505051,5.01,4.936797941,4.936797941,300.7777778
27.77777778,1.116161616,5.32,5.246797941,5.246797941,300.7777778
27.77777778,1.181818182,5.63,5.556797941,5.556797941,300.7777778
27.77777778,1.247474747,5.93,5.856797941,5.856797941,300.7777778
27.77777778,1.313131313,6.24,6.166797941,6.166797941,300.7777778
27.77777778,1.378787879,6.54,6.466797941,6.466797941,300.7777778
27.77777778,1.444444444,6.84,6.766797941,6.766797941,300.7777778
27.77777778,1.51010101,7.14,7.066797941,7.066797941,300.7777778
27.77777778,1.575757576,7.44,7.366797941,7.366797941,300.7777778
27.77777778,1.641414141,7.74,7.666797941,7.666797941,300.7777778
27.77777778,1.707070707,8.03,7.956797941,7.956797941,300.7777778
27.77777778,1.772727273,8.32,8.246797941,8.246797941,300.7777778
27.77777778,1.838383838,8.6,8.526797941,8.526797941,300.7777778
27.77777778,1.904040404,8.89,8.816797941,8.816797941,300.7777778
27.77777778,1.96969697,9.17,9.096797941,9.096797941,300.7777778
27.77777778,2.035353535,9.45,9.376797941,9.376797941,300.7777778
27.77777778,2.101010101,9.72,9.646797941,9.646797941,300.7777778
27.77777778,2.166666667,9.99,9.916797941,9.916797941,300.7777778
27.77777778,2.232323232,10.26,10.18679794,10.18679794,300.7777778
27.77777778,2.297979798,10.52,10.44679794,10.44679794,300.7777778
27.77777778,2.363636364,10.78,10.70679794,10.70679794,300.7777778
27.77777778,2.429292929,11.04,10.96679794,10.96679794,300.7777778
27.77777778,2.494949495,11.29,11.21679794,11.21679794,300.7777778
27.77777778,2.560606061,11.54,11.46679794,11.46679794,300.7777778
27.77777778,2.626262626,11.78,11.70679794,11.70679794,300.7777778
27.77777778,2.691919192,12.01,11.93679794,11.93679794,300.7777778
27.77777778,2.757575758,12.25,12.17679794,12.17679794,300.7777778
27.77777778,2.823232323,12.47,12.39679794,12.39679794,300.7777778
27.77777778,2.888888889,12.69,12.61679794,12.61679794,300.7777778
27.77777778,2.954545455,12.9,12.82679794,12.82679794,300.7777778
27.77777778,3.02020202,13.11,13.03679794,13.03679794,300.7777778
27.77777778,3.085858586,13.31,13.23679794,13.23679794,300.7777778
27.77777778,3.151515152,13.51,13.43679794,13.43679794,300.7777778
27.77777778,3.217171717,13.69,13.61679794,13.61679794,300.7777778
27.77777778,3.282828283,13.87,13.79679794,13.79679794,300.7777778
27.77777778,3.348484848,14.04,13.96679794,13.96679794,300.7777778
27.77777778,3.414141414,14.21,14.13679794,14.13679794,300.7777778
27.77777778,3.47979798,14.36,14.28679794,14.28679794,300.7777778
27.77777778,3.545454545,14.51,14.43679794,14.43679794,300.7777778
27.77777778,3.611111111,14.64,14.56679794,14.56679794,300.7777778
27.77777778,3.676767677,14.77,14.69679794,14.69679794,300.7777778
27.77777778,3.742424242,14.88,14.80679794,14.80679794,300.7777778
27.77777778,3.808080808,14.99,14.91679794,14.91679794,300.7777778
27.77777778,3.873737374,15.08,15.00679794,15.00679794,300.7777778
27.77777778,3.939393939,15.16,15.08679794,15.08679794,300.7777778
27.77777778,4.005050505,15.23,15.15679794,15.15679794,300.7777778
27.77777778,4.070707071,15.29,15.21679794,15.21679794,300.7777778
27.77777778,4.136363636,15.33,15.25679794,15.25679794,300.7777778
27.77777778,4.202020202,15.36,15.28679794,15.28679794,300.7777778
27.77777778,4.267676768,15.37,15.29679794,15.29679794,300.7777778
27.77777778,4.333333333,15.37,15.29679794,15.29679794,300.7777778
27.77777778,4.398989899,15.35,15.27679794,15.27679794,300.7777778
27.77777778,4.464646465,15.32,15.24679794,15.24679794,300.7777778
27.77777778,4.53030303,15.27,15.19679794,15.19679794,300.7777778
27.77777778,4.595959596,15.2,15.12679794,15.12679794,300.7777778
27.77777778,4.661616162,15.1,15.02679794,15.02679794,300.7777778
27.77777778,4.727272727,14.99,14.91679794,14.91679794,300.7777778
27.77777778,4.792929293,14.86,14.78679794,14.78679794,300.7777778
27.77777778,4.858585859,14.71,14.63679794,14.63679794,300.7777778
27.77777778,4.924242424,14.53,14.45679794,14.45679794,300.7777778
27.77777778,4.98989899,14.33,14.25679794,14.25679794,300.7777778
27.77777778,5.055555556,14.1,14.02679794,14.02679794,300.7777778
27.77777778,5.121212121,13.84,13.76679794,13.76679794,300.7777778
27.77777778,5.186868687,13.56,13.48679794,13.48679794,300.7777778
27.77777778,5.252525253,13.24,13.16679794,13.16679794,300.7777778
27.77777778,5.318181818,12.9,12.82679794,12.82679794,300.7777778
27.77777778,5.383838384,12.53,12.45679794,12.45679794,300.7777778
27.77777778,5.449494949,12.12,12.04679794,12.04679794,300.7777778
27.77777778,5.515151515,11.67,11.59679794,11.59679794,300.7777778
27.77777778,5.580808081,11.19,11.11679794,11.11679794,300.7777778
27.77777778,5.646464646,10.67,10.59679794,10.59679794,300.7777778
27.77777778,5.712121212,NaN,NaN,#VALUE!,300.7777778
27.77777778,5.777777778,NaN,NaN,#VALUE!,300.7777778
27.77777778,5.843434343,NaN,NaN,#VALUE!,300.7777778
27.77777778,5.909090909,NaN,NaN,#VALUE!,300.7777778
27.77777778,5.974747475,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.04040404,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.106060606,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.171717172,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.237373737,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.303030303,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.368686869,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.434343434,NaN,NaN,#VALUE!,300.7777778
27.77777778,6.5,NaN,NaN,#VALUE!,300.7777778
27.27272727,0,0,-0.078579481,-0.078579481,300.2727273
27.27272727,0.065656566,0.31,0.231420519,0.231420519,300.2727273
27.27272727,0.131313131,0.62,0.541420519,0.541420519,300.2727273
27.27272727,0.196969697,0.93,0.851420519,0.851420519,300.2727273
27.27272727,0.262626263,1.24,1.161420519,1.161420519,300.2727273
27.27272727,0.328282828,1.55,1.471420519,1.471420519,300.2727273
27.27272727,0.393939394,1.87,1.791420519,1.791420519,300.2727273
27.27272727,0.45959596,2.18,2.101420519,2.101420519,300.2727273
27.27272727,0.525252525,2.5,2.421420519,2.421420519,300.2727273
27.27272727,0.590909091,2.81,2.731420519,2.731420519,300.2727273
27.27272727,0.656565657,3.12,3.041420519,3.041420519,300.2727273
27.27272727,0.722222222,3.44,3.361420519,3.361420519,300.2727273
27.27272727,0.787878788,3.75,3.671420519,3.671420519,300.2727273
27.27272727,0.853535354,4.07,3.991420519,3.991420519,300.2727273
27.27272727,0.919191919,4.38,4.301420519,4.301420519,300.2727273
27.27272727,0.984848485,4.69,4.611420519,4.611420519,300.2727273
27.27272727,1.050505051,5,4.921420519,4.921420519,300.2727273
27.27272727,1.116161616,5.31,5.231420519,5.231420519,300.2727273
27.27272727,1.181818182,5.62,5.541420519,5.541420519,300.2727273
27.27272727,1.247474747,5.92,5.841420519,5.841420519,300.2727273
27.27272727,1.313131313,6.23,6.151420519,6.151420519,300.2727273
27.27272727,1.378787879,6.53,6.451420519,6.451420519,300.2727273
27.27272727,1.444444444,6.83,6.751420519,6.751420519,300.2727273
27.27272727,1.51010101,7.13,7.051420519,7.051420519,300.2727273
27.27272727,1.575757576,7.43,7.351420519,7.351420519,300.2727273
27.27272727,1.641414141,7.72,7.641420519,7.641420519,300.2727273
27.27272727,1.707070707,8.01,7.931420519,7.931420519,300.2727273
27.27272727,1.772727273,8.3,8.221420519,8.221420519,300.2727273
27.27272727,1.838383838,8.59,8.511420519,8.511420519,300.2727273
27.27272727,1.904040404,8.87,8.791420519,8.791420519,300.2727273
27.27272727,1.96969697,9.15,9.071420519,9.071420519,300.2727273
27.27272727,2.035353535,9.43,9.351420519,9.351420519,300.2727273
27.27272727,2.101010101,9.7,9.621420519,9.621420519,300.2727273
27.27272727,2.166666667,9.97,9.891420519,9.891420519,300.2727273
27.27272727,2.232323232,10.24,10.16142052,10.16142052,300.2727273
27.27272727,2.297979798,10.5,10.42142052,10.42142052,300.2727273
27.27272727,2.363636364,10.76,10.68142052,10.68142052,300.2727273
27.27272727,2.429292929,11.02,10.94142052,10.94142052,300.2727273
27.27272727,2.494949495,11.27,11.19142052,11.19142052,300.2727273
27.27272727,2.560606061,11.51,11.43142052,11.43142052,300.2727273
27.27272727,2.626262626,11.75,11.67142052,11.67142052,300.2727273
27.27272727,2.691919192,11.99,11.91142052,11.91142052,300.2727273
27.27272727,2.757575758,12.22,12.14142052,12.14142052,300.2727273
27.27272727,2.823232323,12.45,12.37142052,12.37142052,300.2727273
27.27272727,2.888888889,12.66,12.58142052,12.58142052,300.2727273
27.27272727,2.954545455,12.88,12.80142052,12.80142052,300.2727273
27.27272727,3.02020202,13.08,13.00142052,13.00142052,300.2727273
27.27272727,3.085858586,13.29,13.21142052,13.21142052,300.2727273
27.27272727,3.151515152,13.48,13.40142052,13.40142052,300.2727273
27.27272727,3.217171717,13.66,13.58142052,13.58142052,300.2727273
27.27272727,3.282828283,13.84,13.76142052,13.76142052,300.2727273
27.27272727,3.348484848,14.01,13.93142052,13.93142052,300.2727273
27.27272727,3.414141414,14.18,14.10142052,14.10142052,300.2727273
27.27272727,3.47979798,14.33,14.25142052,14.25142052,300.2727273
27.27272727,3.545454545,14.48,14.40142052,14.40142052,300.2727273
27.27272727,3.611111111,14.61,14.53142052,14.53142052,300.2727273
27.27272727,3.676767677,14.74,14.66142052,14.66142052,300.2727273
27.27272727,3.742424242,14.85,14.77142052,14.77142052,300.2727273
27.27272727,3.808080808,14.96,14.88142052,14.88142052,300.2727273
27.27272727,3.873737374,15.05,14.97142052,14.97142052,300.2727273
27.27272727,3.939393939,15.13,15.05142052,15.05142052,300.2727273
27.27272727,4.005050505,15.2,15.12142052,15.12142052,300.2727273
27.27272727,4.070707071,15.26,15.18142052,15.18142052,300.2727273
27.27272727,4.136363636,15.3,15.22142052,15.22142052,300.2727273
27.27272727,4.202020202,15.32,15.24142052,15.24142052,300.2727273
27.27272727,4.267676768,15.34,15.26142052,15.26142052,300.2727273
27.27272727,4.333333333,15.34,15.26142052,15.26142052,300.2727273
27.27272727,4.398989899,15.32,15.24142052,15.24142052,300.2727273
27.27272727,4.464646465,15.28,15.20142052,15.20142052,300.2727273
27.27272727,4.53030303,15.23,15.15142052,15.15142052,300.2727273
27.27272727,4.595959596,15.16,15.08142052,15.08142052,300.2727273
27.27272727,4.661616162,15.06,14.98142052,14.98142052,300.2727273
27.27272727,4.727272727,14.95,14.87142052,14.87142052,300.2727273
27.27272727,4.792929293,14.82,14.74142052,14.74142052,300.2727273
27.27272727,4.858585859,14.66,14.58142052,14.58142052,300.2727273
27.27272727,4.924242424,14.48,14.40142052,14.40142052,300.2727273
27.27272727,4.98989899,14.28,14.20142052,14.20142052,300.2727273
27.27272727,5.055555556,14.05,13.97142052,13.97142052,300.2727273
27.27272727,5.121212121,13.79,13.71142052,13.71142052,300.2727273
27.27272727,5.186868687,13.51,13.43142052,13.43142052,300.2727273
27.27272727,5.252525253,13.19,13.11142052,13.11142052,300.2727273
27.27272727,5.318181818,12.85,12.77142052,12.77142052,300.2727273
27.27272727,5.383838384,12.47,12.39142052,12.39142052,300.2727273
27.27272727,5.449494949,12.06,11.98142052,11.98142052,300.2727273
27.27272727,5.515151515,11.61,11.53142052,11.53142052,300.2727273
27.27272727,5.580808081,11.12,11.04142052,11.04142052,300.2727273
27.27272727,5.646464646,10.6,10.52142052,10.52142052,300.2727273
27.27272727,5.712121212,NaN,NaN,#VALUE!,300.2727273
27.27272727,5.777777778,NaN,NaN,#VALUE!,300.2727273
27.27272727,5.843434343,NaN,NaN,#VALUE!,300.2727273
27.27272727,5.909090909,NaN,NaN,#VALUE!,300.2727273
27.27272727,5.974747475,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.04040404,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.106060606,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.171717172,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.237373737,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.303030303,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.368686869,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.434343434,NaN,NaN,#VALUE!,300.2727273
27.27272727,6.5,NaN,NaN,#VALUE!,300.2727273
26.76767677,0,0,-0.08038876,-0.08038876,299.7676768
26.76767677,0.065656566,0.31,0.22961124,0.22961124,299.7676768
26.76767677,0.131313131,0.62,0.53961124,0.53961124,299.7676768
26.76767677,0.196969697,0.93,0.84961124,0.84961124,299.7676768
26.76767677,0.262626263,1.24,1.15961124,1.15961124,299.7676768
26.76767677,0.328282828,1.55,1.46961124,1.46961124,299.7676768
26.76767677,0.393939394,1.86,1.77961124,1.77961124,299.7676768
26.76767677,0.45959596,2.18,2.09961124,2.09961124,299.7676768
26.76767677,0.525252525,2.49,2.40961124,2.40961124,299.7676768
26.76767677,0.590909091,2.81,2.72961124,2.72961124,299.7676768
26.76767677,0.656565657,3.12,3.03961124,3.03961124,299.7676768
26.76767677,0.722222222,3.43,3.34961124,3.34961124,299.7676768
26.76767677,0.787878788,3.75,3.66961124,3.66961124,299.7676768
26.76767677,0.853535354,4.06,3.97961124,3.97961124,299.7676768
26.76767677,0.919191919,4.37,4.28961124,4.28961124,299.7676768
26.76767677,0.984848485,4.68,4.59961124,4.59961124,299.7676768
26.76767677,1.050505051,4.99,4.90961124,4.90961124,299.7676768
26.76767677,1.116161616,5.3,5.21961124,5.21961124,299.7676768
26.76767677,1.181818182,5.61,5.52961124,5.52961124,299.7676768
26.76767677,1.247474747,5.91,5.82961124,5.82961124,299.7676768
26.76767677,1.313131313,6.22,6.13961124,6.13961124,299.7676768
26.76767677,1.378787879,6.52,6.43961124,6.43961124,299.7676768
26.76767677,1.444444444,6.82,6.73961124,6.73961124,299.7676768
26.76767677,1.51010101,7.12,7.03961124,7.03961124,299.7676768
26.76767677,1.575757576,7.41,7.32961124,7.32961124,299.7676768
26.76767677,1.641414141,7.7,7.61961124,7.61961124,299.7676768
26.76767677,1.707070707,8,7.91961124,7.91961124,299.7676768
26.76767677,1.772727273,8.28,8.19961124,8.19961124,299.7676768
26.76767677,1.838383838,8.57,8.48961124,8.48961124,299.7676768
26.76767677,1.904040404,8.85,8.76961124,8.76961124,299.7676768
26.76767677,1.96969697,9.13,9.04961124,9.04961124,299.7676768
26.76767677,2.035353535,9.41,9.32961124,9.32961124,299.7676768
26.76767677,2.101010101,9.68,9.59961124,9.59961124,299.7676768
26.76767677,2.166666667,9.95,9.86961124,9.86961124,299.7676768
26.76767677,2.232323232,10.22,10.13961124,10.13961124,299.7676768
26.76767677,2.297979798,10.48,10.39961124,10.39961124,299.7676768
26.76767677,2.363636364,10.74,10.65961124,10.65961124,299.7676768
26.76767677,2.429292929,10.99,10.90961124,10.90961124,299.7676768
26.76767677,2.494949495,11.24,11.15961124,11.15961124,299.7676768
26.76767677,2.560606061,11.49,11.40961124,11.40961124,299.7676768
26.76767677,2.626262626,11.73,11.64961124,11.64961124,299.7676768
26.76767677,2.691919192,11.97,11.88961124,11.88961124,299.7676768
26.76767677,2.757575758,12.2,12.11961124,12.11961124,299.7676768
26.76767677,2.823232323,12.42,12.33961124,12.33961124,299.7676768
26.76767677,2.888888889,12.64,12.55961124,12.55961124,299.7676768
26.76767677,2.954545455,12.85,12.76961124,12.76961124,299.7676768
26.76767677,3.02020202,13.06,12.97961124,12.97961124,299.7676768
26.76767677,3.085858586,13.26,13.17961124,13.17961124,299.7676768
26.76767677,3.151515152,13.45,13.36961124,13.36961124,299.7676768
26.76767677,3.217171717,13.64,13.55961124,13.55961124,299.7676768
26.76767677,3.282828283,13.81,13.72961124,13.72961124,299.7676768
26.76767677,3.348484848,13.98,13.89961124,13.89961124,299.7676768
26.76767677,3.414141414,14.15,14.06961124,14.06961124,299.7676768
26.76767677,3.47979798,14.3,14.21961124,14.21961124,299.7676768
26.76767677,3.545454545,14.44,14.35961124,14.35961124,299.7676768
26.76767677,3.611111111,14.58,14.49961124,14.49961124,299.7676768
26.76767677,3.676767677,14.7,14.61961124,14.61961124,299.7676768
26.76767677,3.742424242,14.82,14.73961124,14.73961124,299.7676768
26.76767677,3.808080808,14.92,14.83961124,14.83961124,299.7676768
26.76767677,3.873737374,15.02,14.93961124,14.93961124,299.7676768
26.76767677,3.939393939,15.1,15.01961124,15.01961124,299.7676768
26.76767677,4.005050505,15.17,15.08961124,15.08961124,299.7676768
26.76767677,4.070707071,15.22,15.13961124,15.13961124,299.7676768
26.76767677,4.136363636,15.26,15.17961124,15.17961124,299.7676768
26.76767677,4.202020202,15.29,15.20961124,15.20961124,299.7676768
26.76767677,4.267676768,15.3,15.21961124,15.21961124,299.7676768
26.76767677,4.333333333,15.3,15.21961124,15.21961124,299.7676768
26.76767677,4.398989899,15.28,15.19961124,15.19961124,299.7676768
26.76767677,4.464646465,15.24,15.15961124,15.15961124,299.7676768
26.76767677,4.53030303,15.19,15.10961124,15.10961124,299.7676768
26.76767677,4.595959596,15.12,15.03961124,15.03961124,299.7676768
26.76767677,4.661616162,15.02,14.93961124,14.93961124,299.7676768
26.76767677,4.727272727,14.91,14.82961124,14.82961124,299.7676768
26.76767677,4.792929293,14.78,14.69961124,14.69961124,299.7676768
26.76767677,4.858585859,14.62,14.53961124,14.53961124,299.7676768
26.76767677,4.924242424,14.44,14.35961124,14.35961124,299.7676768
26.76767677,4.98989899,14.23,14.14961124,14.14961124,299.7676768
26.76767677,5.055555556,14,13.91961124,13.91961124,299.7676768
26.76767677,5.121212121,13.74,13.65961124,13.65961124,299.7676768
26.76767677,5.186868687,13.46,13.37961124,13.37961124,299.7676768
26.76767677,5.252525253,13.14,13.05961124,13.05961124,299.7676768
26.76767677,5.318181818,12.79,12.70961124,12.70961124,299.7676768
26.76767677,5.383838384,12.41,12.32961124,12.32961124,299.7676768
26.76767677,5.449494949,12,11.91961124,11.91961124,299.7676768
26.76767677,5.515151515,11.55,11.46961124,11.46961124,299.7676768
26.76767677,5.580808081,11.06,10.97961124,10.97961124,299.7676768
26.76767677,5.646464646,10.53,10.44961124,10.44961124,299.7676768
26.76767677,5.712121212,NaN,NaN,#VALUE!,299.7676768
26.76767677,5.777777778,NaN,NaN,#VALUE!,299.7676768
26.76767677,5.843434343,NaN,NaN,#VALUE!,299.7676768
26.76767677,5.909090909,NaN,NaN,#VALUE!,299.7676768
26.76767677,5.974747475,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.04040404,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.106060606,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.171717172,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.237373737,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.303030303,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.368686869,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.434343434,NaN,NaN,#VALUE!,299.7676768
26.76767677,6.5,NaN,NaN,#VALUE!,299.7676768
26.26262626,0,0,-0.078624487,-0.078624487,299.2626263
26.26262626,0.065656566,0.31,0.231375513,0.231375513,299.2626263
26.26262626,0.131313131,0.62,0.541375513,0.541375513,299.2626263
26.26262626,0.196969697,0.93,0.851375513,0.851375513,299.2626263
26.26262626,0.262626263,1.24,1.161375513,1.161375513,299.2626263
26.26262626,0.328282828,1.55,1.471375513,1.471375513,299.2626263
26.26262626,0.393939394,1.86,1.781375513,1.781375513,299.2626263
26.26262626,0.45959596,2.17,2.091375513,2.091375513,299.2626263
26.26262626,0.525252525,2.49,2.411375513,2.411375513,299.2626263
26.26262626,0.590909091,2.8,2.721375513,2.721375513,299.2626263
26.26262626,0.656565657,3.11,3.031375513,3.031375513,299.2626263
26.26262626,0.722222222,3.43,3.351375513,3.351375513,299.2626263
26.26262626,0.787878788,3.74,3.661375513,3.661375513,299.2626263
26.26262626,0.853535354,4.05,3.971375513,3.971375513,299.2626263
26.26262626,0.919191919,4.36,4.281375513,4.281375513,299.2626263
26.26262626,0.984848485,4.67,4.591375513,4.591375513,299.2626263
26.26262626,1.050505051,4.98,4.901375513,4.901375513,299.2626263
26.26262626,1.116161616,5.29,5.211375513,5.211375513,299.2626263
26.26262626,1.181818182,5.59,5.511375513,5.511375513,299.2626263
26.26262626,1.247474747,5.9,5.821375513,5.821375513,299.2626263
26.26262626,1.313131313,6.2,6.121375513,6.121375513,299.2626263
26.26262626,1.378787879,6.5,6.421375513,6.421375513,299.2626263
26.26262626,1.444444444,6.8,6.721375513,6.721375513,299.2626263
26.26262626,1.51010101,7.1,7.021375513,7.021375513,299.2626263
26.26262626,1.575757576,7.4,7.321375513,7.321375513,299.2626263
26.26262626,1.641414141,7.69,7.611375513,7.611375513,299.2626263
26.26262626,1.707070707,7.98,7.901375513,7.901375513,299.2626263
26.26262626,1.772727273,8.27,8.191375513,8.191375513,299.2626263
26.26262626,1.838383838,8.55,8.471375513,8.471375513,299.2626263
26.26262626,1.904040404,8.84,8.761375513,8.761375513,299.2626263
26.26262626,1.96969697,9.11,9.031375513,9.031375513,299.2626263
26.26262626,2.035353535,9.39,9.311375513,9.311375513,299.2626263
26.26262626,2.101010101,9.66,9.581375513,9.581375513,299.2626263
26.26262626,2.166666667,9.93,9.851375513,9.851375513,299.2626263
26.26262626,2.232323232,10.2,10.12137551,10.12137551,299.2626263
26.26262626,2.297979798,10.46,10.38137551,10.38137551,299.2626263
26.26262626,2.363636364,10.72,10.64137551,10.64137551,299.2626263
26.26262626,2.429292929,10.97,10.89137551,10.89137551,299.2626263
26.26262626,2.494949495,11.22,11.14137551,11.14137551,299.2626263
26.26262626,2.560606061,11.47,11.39137551,11.39137551,299.2626263
26.26262626,2.626262626,11.71,11.63137551,11.63137551,299.2626263
26.26262626,2.691919192,11.94,11.86137551,11.86137551,299.2626263
26.26262626,2.757575758,12.17,12.09137551,12.09137551,299.2626263
26.26262626,2.823232323,12.39,12.31137551,12.31137551,299.2626263
26.26262626,2.888888889,12.61,12.53137551,12.53137551,299.2626263
26.26262626,2.954545455,12.82,12.74137551,12.74137551,299.2626263
26.26262626,3.02020202,13.03,12.95137551,12.95137551,299.2626263
26.26262626,3.085858586,13.23,13.15137551,13.15137551,299.2626263
26.26262626,3.151515152,13.42,13.34137551,13.34137551,299.2626263
26.26262626,3.217171717,13.61,13.53137551,13.53137551,299.2626263
26.26262626,3.282828283,13.79,13.71137551,13.71137551,299.2626263
